transaction_id,customer_id,transaction_type,merchant_category,amount,transaction_date
TXN_000355,CUST_0009,Salary Credit,Employer Direct Deposit,7137.63,2024-07-30
TXN_000356,CUST_0009,Salary Credit,Employer Direct Deposit,7137.63,2024-08-28
TXN_000357,CUST_0009,Salary Credit,Employer Direct Deposit,7137.63,2024-09-29
TXN_000358,CUST_0009,Salary Credit,Employer Direct Deposit,7137.63,2024-10-31
TXN_000359,CUST_0009,Salary Credit,Employer Direct Deposit,7137.63,2024-11-28
TXN_000360,CUST_0009,EMI,Personal Loan EMI,2238.47,2024-11-19
TXN_000361,CUST_0009,EMI,Home Loan EMI,2440.48,2024-08-22
TXN_000362,CUST_0009,Travel,Travel Agency,6370.65,2024-01-22
TXN_000363,CUST_0009,Utility Bill,Internet,2581.76,2024-10-05
TXN_000364,CUST_0009,Entertainment,Movie Theater,192.74,2024-11-27
TXN_000365,CUST_0009,Investment,Fixed Deposit,7917.99,2024-12-01
TXN_000366,CUST_0009,Utility Bill,Internet,631.13,2024-07-07
TXN_000367,CUST_0009,Dining,Cafe,3719.11,2024-07-16
TXN_000368,CUST_0009,Utility Bill,Water,2486.05,2024-09-11
TXN_000369,CUST_0009,Utility Bill,Internet,4007.73,2024-08-05
TXN_000370,CUST_0009,Grocery,Organic Store,3016.24,2024-04-02
TXN_000371,CUST_0009,Rent,Office Rent,1240.21,2024-12-04
TXN_000372,CUST_0009,Shopping,Baby Store,2235.12,2024-08-06
TXN_000373,CUST_0009,EMI,Personal Loan EMI,1617.82,2024-06-29
TXN_000374,CUST_0009,Dining,Cafe,3200.95,2024-01-30
TXN_000375,CUST_0009,Grocery,Wholesale Club,3191.19,2024-07-05
TXN_000376,CUST_0009,Rent,Apartment Rent,1428.34,2024-11-07
TXN_000377,CUST_0009,Entertainment,Streaming Service,639.89,2024-04-30
TXN_000378,CUST_0009,Utility Bill,Internet,1920.44,2024-10-17
TXN_000379,CUST_0009,Travel,International Travel,3709.4,2024-07-08
TXN_000380,CUST_0009,Utility Bill,Phone,3817.79,2024-10-20
TXN_000381,CUST_0009,EMI,Personal Loan EMI,1285.96,2024-05-22
TXN_000382,CUST_0009,Investment,Mutual Fund SIP,2267.46,2024-09-22
TXN_000383,CUST_0009,Dining,Food Delivery,597.63,2024-05-13
TXN_000384,CUST_0009,Entertainment,Streaming Service,4981.86,2024-05-26
TXN_000385,CUST_0009,Entertainment,Streaming Service,621.96,2024-02-07
TXN_000386,CUST_0010,Salary Credit,Employer Direct Deposit,11560.44,2024-01-01
TXN_000387,CUST_0010,Salary Credit,Employer Direct Deposit,11560.44,2024-02-05
TXN_000388,CUST_0010,Salary Credit,Employer Direct Deposit,11560.44,2024-03-03
TXN_000389,CUST_0010,Salary Credit,Employer Direct Deposit,11560.44,2024-04-05
TXN_000390,CUST_0010,Salary Credit,Employer Direct Deposit,11560.44,2024-05-02
TXN_000391,CUST_0010,Salary Credit,Employer Direct Deposit,11560.44,2024-06-04
TXN_000392,CUST_0010,Salary Credit,Employer Direct Deposit,14097.75,2024-07-03
TXN_000393,CUST_0010,Salary Credit,Employer Direct Deposit,14879.54,2024-07-31
TXN_000394,CUST_0010,Salary Credit,Employer Direct Deposit,16825.16,2024-09-02
TXN_000395,CUST_0010,Salary Credit,Employer Direct Deposit,16333.39,2024-10-02
TXN_000396,CUST_0010,Salary Credit,Employer Direct Deposit,16084.16,2024-10-29
TXN_000397,CUST_0010,Salary Credit,Employer Direct Deposit,15636.96,2024-11-26
TXN_000398,CUST_0010,Investment,Stock Brokerage,5193.21,2024-07-03
TXN_000399,CUST_0010,Rent,Office Rent,3949.04,2024-03-07
TXN_000400,CUST_0010,Grocery,Supermarket,1553.36,2024-09-02
TXN_000401,CUST_0010,Rent,Office Rent,3470.02,2024-02-07
TXN_000402,CUST_0010,EMI,Car Loan EMI,1624.94,2024-12-14
TXN_000403,CUST_0010,Rent,Office Rent,3487.16,2024-10-09
TXN_000404,CUST_0010,EMI,Home Loan EMI,2776.78,2024-01-29
TXN_000405,CUST_0010,Grocery,Wholesale Club,773.55,2024-03-25
TXN_000406,CUST_0010,EMI,Car Loan EMI,1063.68,2024-09-22
TXN_000407,CUST_0010,Shopping,Electronics,1260.52,2024-11-21
TXN_000408,CUST_0010,Rent,Office Rent,1908.47,2024-09-30
TXN_000409,CUST_0010,Grocery,Wholesale Club,3208.53,2024-10-30
TXN_000410,CUST_0010,EMI,Home Loan EMI,2301.58,2024-11-05
TXN_000411,CUST_0010,Utility Bill,Electricity,4127.93,2024-01-15
TXN_000412,CUST_0010,Grocery,Supermarket,4743.25,2024-10-22
TXN_000413,CUST_0010,Shopping,Fashion,3837.13,2024-08-01
TXN_000414,CUST_0010,Travel,Car Rental,4455.5,2024-11-24
TXN_000415,CUST_0010,Shopping,Home Decor,1231.94,2024-12-16
TXN_000416,CUST_0010,Dining,Cafe,2273.19,2024-12-18
TXN_000417,CUST_0010,Travel,Hotels,3977.16,2024-04-14
TXN_000418,CUST_0010,Utility Bill,Water,1569.79,2024-06-12
TXN_000419,CUST_0010,Utility Bill,Phone,662.52,2024-07-08
TXN_000420,CUST_0010,Rent,Apartment Rent,2399.42,2024-05-16
TXN_000421,CUST_0010,Entertainment,Streaming Service,712.98,2024-01-26
TXN_000422,CUST_0010,Shopping,Home Decor,4322.18,2024-08-02
TXN_000423,CUST_0010,Investment,Stock Brokerage,9370.64,2024-06-09
TXN_000424,CUST_0010,Investment,Stock Brokerage,5389.89,2024-09-12
TXN_000425,CUST_0010,Shopping,Home Decor,125.65,2024-07-20
TXN_000426,CUST_0010,Rent,Office Rent,1645.43,2024-06-29
TXN_000427,CUST_0011,Salary Credit,Employer Direct Deposit,8938.73,2024-01-06
TXN_000428,CUST_0011,Salary Credit,Employer Direct Deposit,8938.73,2024-02-05
TXN_000429,CUST_0011,Salary Credit,Employer Direct Deposit,8938.73,2024-03-04
TXN_000430,CUST_0011,Salary Credit,Employer Direct Deposit,8938.73,2024-04-02
TXN_000431,CUST_0011,Salary Credit,Employer Direct Deposit,8938.73,2024-05-04
TXN_000432,CUST_0011,Salary Credit,Employer Direct Deposit,8938.73,2024-05-30
TXN_000433,CUST_0011,Salary Credit,Employer Direct Deposit,12998.27,2024-07-02
TXN_000434,CUST_0011,Salary Credit,Employer Direct Deposit,11085.64,2024-07-31
TXN_000435,CUST_0011,Salary Credit,Employer Direct Deposit,12677.38,2024-08-31
TXN_000436,CUST_0011,Salary Credit,Employer Direct Deposit,11707.78,2024-09-30
TXN_000437,CUST_0011,Salary Credit,Employer Direct Deposit,10863.66,2024-10-31
TXN_000438,CUST_0011,Salary Credit,Employer Direct Deposit,11248.47,2024-11-30
TXN_000439,CUST_0011,Shopping,Electronics,1937.88,2024-08-18
TXN_000440,CUST_0011,Rent,Office Rent,2869.72,2024-11-08
TXN_000441,CUST_0011,Grocery,Supermarket,4875.66,2024-07-20
TXN_000442,CUST_0011,Utility Bill,Internet,2793.58,2024-07-06
TXN_000443,CUST_0011,EMI,Home Loan EMI,1503.47,2024-01-21
TXN_000444,CUST_0011,Travel,Airlines,2797.72,2024-08-30
TXN_000445,CUST_0011,Rent,Office Rent,3679.4,2024-03-12
TXN_000446,CUST_0011,Utility Bill,Internet,820.89,2024-11-11
TXN_000447,CUST_0011,Shopping,Online Marketplace,1688.5,2024-09-17
TXN_000448,CUST_0011,Rent,Office Rent,1899.37,2024-01-09
TXN_000449,CUST_0011,Utility Bill,Internet,3372.29,2024-08-01
TXN_000450,CUST_0011,Shopping,Electronics,2988.58,2024-05-15
TXN_000451,CUST_0011,Investment,Mutual Fund SIP,2119.86,2024-11-18
TXN_000452,CUST_0011,Dining,Restaurant,4110.09,2024-05-04
TXN_000453,CUST_0011,Travel,International Travel,1057.19,2024-01-10
TXN_000454,CUST_0011,Entertainment,Movie Theater,2099.71,2024-07-30
TXN_000455,CUST_0012,Salary Credit,Employer Direct Deposit,9021.83,2024-01-05
TXN_000456,CUST_0012,Salary Credit,Employer Direct Deposit,9021.83,2024-02-03
TXN_000457,CUST_0012,Salary Credit,Employer Direct Deposit,9021.83,2024-03-06
TXN_000458,CUST_0012,Salary Credit,Employer Direct Deposit,9021.83,2024-04-05
TXN_000459,CUST_0012,Salary Credit,Employer Direct Deposit,9021.83,2024-04-30
TXN_000460,CUST_0012,Salary Credit,Employer Direct Deposit,9021.83,2024-06-04
TXN_000461,CUST_0012,Salary Credit,Employer Direct Deposit,11199.92,2024-06-30
TXN_000462,CUST_0012,Salary Credit,Employer Direct Deposit,12344.26,2024-08-03
TXN_000463,CUST_0012,Salary Credit,Employer Direct Deposit,12120.93,2024-08-31
TXN_000464,CUST_0012,Salary Credit,Employer Direct Deposit,11675.38,2024-09-28
TXN_000465,CUST_0012,Salary Credit,Employer Direct Deposit,12070.3,2024-10-31
TXN_000466,CUST_0012,Salary Credit,Employer Direct Deposit,11752.72,2024-11-28
TXN_000467,CUST_0012,Shopping,Online Marketplace,2426.06,2024-05-06
TXN_000468,CUST_0012,Shopping,Online Marketplace,1499.51,2024-06-01
TXN_000469,CUST_0012,Shopping,Fashion,3454.3,2024-09-07
TXN_000470,CUST_0012,Utility Bill,Phone,1750.53,2024-05-20
TXN_000471,CUST_0012,Shopping,Electronics,2871.65,2024-10-05
TXN_000472,CUST_0012,Dining,Cafe,4093.7,2024-03-15
TXN_000473,CUST_0012,Shopping,Electronics,1445.28,2024-02-10
TXN_000474,CUST_0012,Utility Bill,Phone,3283.3,2024-09-02
TXN_000475,CUST_0012,Investment,Stock Brokerage,3075.76,2024-10-14
TXN_000476,CUST_0012,Shopping,Fashion,555.04,2024-10-27
TXN_000477,CUST_0012,Investment,Stock Brokerage,9099.25,2024-04-25
TXN_000478,CUST_0012,Investment,Mutual Fund SIP,3637.79,2024-08-29
TXN_000479,CUST_0012,Grocery,Wholesale Club,3856.12,2024-01-03
TXN_000480,CUST_0012,Rent,Apartment Rent,3805.1,2024-08-31
TXN_000481,CUST_0012,Entertainment,Gaming,1005.29,2024-05-27
TXN_000482,CUST_0012,Utility Bill,Internet,3233.03,2024-02-15
TXN_000483,CUST_0012,Investment,Mutual Fund SIP,2163.12,2024-03-31
TXN_000484,CUST_0012,Travel,Car Rental,1653.23,2024-05-28
TXN_000485,CUST_0012,Travel,Airlines,4901.71,2024-06-20
TXN_000486,CUST_0012,Shopping,Home Decor,4945.61,2024-10-05
TXN_000487,CUST_0012,Rent,Office Rent,1402.6,2024-09-15
TXN_000488,CUST_0012,Entertainment,Movie Theater,972.13,2024-02-27
TXN_000489,CUST_0012,Utility Bill,Water,3658.28,2024-11-27
TXN_000490,CUST_0012,Shopping,Fashion,80.28,2024-06-21
TXN_000491,CUST_0012,Shopping,Online Marketplace,3375.26,2024-04-08
TXN_000492,CUST_0012,EMI,Personal Loan EMI,2742.61,2024-08-06
TXN_000493,CUST_0012,Rent,Office Rent,3007.77,2024-04-04
TXN_000494,CUST_0012,EMI,Car Loan EMI,1120.12,2024-05-13
TXN_000495,CUST_0012,Dining,Restaurant,2239.21,2024-05-16
TXN_000496,CUST_0012,Utility Bill,Internet,2916.48,2024-10-20
TXN_000497,CUST_0012,Travel,Travel Agency,5603.6,2024-02-01
TXN_000498,CUST_0012,Grocery,Organic Store,1540.96,2024-07-26
TXN_000499,CUST_0012,Rent,Office Rent,2916.13,2024-05-31
TXN_000500,CUST_0012,Utility Bill,Water,1103.45,2024-03-09
TXN_000501,CUST_0012,Entertainment,Streaming Service,2280.34,2024-11-06
TXN_000502,CUST_0012,Utility Bill,Phone,3512.68,2024-08-29
TXN_000503,CUST_0012,Rent,Apartment Rent,3041.03,2024-11-01
TXN_000504,CUST_0013,Salary Credit,Employer Direct Deposit,8360.98,2024-01-06
TXN_000505,CUST_0013,Salary Credit,Employer Direct Deposit,8360.98,2024-02-02
TXN_000506,CUST_0013,Salary Credit,Employer Direct Deposit,8360.98,2024-03-01
TXN_000507,CUST_0013,Salary Credit,Employer Direct Deposit,8360.98,2024-04-04
TXN_000508,CUST_0013,Salary Credit,Employer Direct Deposit,8360.98,2024-04-30
TXN_000509,CUST_0013,Salary Credit,Employer Direct Deposit,8360.98,2024-05-30
TXN_000510,CUST_0013,Salary Credit,Employer Direct Deposit,12111.98,2024-07-03
TXN_000511,CUST_0013,Salary Credit,Employer Direct Deposit,10540.24,2024-08-02
TXN_000512,CUST_0013,Salary Credit,Employer Direct Deposit,10409.05,2024-08-30
TXN_000513,CUST_0013,Salary Credit,Employer Direct Deposit,12176.48,2024-09-30
TXN_000514,CUST_0013,Salary Credit,Employer Direct Deposit,10324.74,2024-10-28
TXN_000515,CUST_0013,Salary Credit,Employer Direct Deposit,11831.42,2024-11-29
TXN_000516,CUST_0013,Grocery,Wholesale Club,2232.96,2024-01-29
TXN_000517,CUST_0013,Entertainment,Streaming Service,2571.11,2024-08-21
TXN_000518,CUST_0013,Travel,International Travel,6493.94,2024-01-12
TXN_000519,CUST_0013,Dining,Cafe,4084.1,2024-04-21
TXN_000520,CUST_0013,Grocery,Supermarket,2124.25,2024-12-24
TXN_000521,CUST_0013,Grocery,Wholesale Club,4970.68,2024-02-05
TXN_000522,CUST_0013,Entertainment,Streaming Service,1442.58,2024-04-02
TXN_000523,CUST_0013,EMI,Personal Loan EMI,2114.7,2024-08-03
TXN_000524,CUST_0013,Utility Bill,Phone,2248.2,2024-07-12
TXN_000525,CUST_0013,Dining,Restaurant,3416.82,2024-12-04
TXN_000526,CUST_0013,Rent,Apartment Rent,2043.31,2024-04-01
TXN_000527,CUST_0013,Rent,Office Rent,3183.57,2024-04-24
TXN_000528,CUST_0013,Travel,Airlines,3811.43,2024-10-05
TXN_000529,CUST_0013,Dining,Food Delivery,1902.59,2024-04-27
TXN_000530,CUST_0013,Investment,SIP Investment,3118.67,2024-02-27
TXN_000531,CUST_0013,Travel,Car Rental,7502.66,2024-01-09
TXN_000532,CUST_0013,Investment,Stock Brokerage,6142.47,2024-08-16
TXN_000533,CUST_0013,Travel,Hotels,3337.67,2024-04-29
TXN_000534,CUST_0013,Rent,Apartment Rent,3328.19,2024-03-12
TXN_000535,CUST_0013,Rent,Office Rent,3749.19,2024-10-21
TXN_000536,CUST_0013,Utility Bill,Internet,1192.15,2024-03-14
TXN_000537,CUST_0013,Rent,Apartment Rent,1825.46,2024-10-12
TXN_000538,CUST_0013,EMI,Personal Loan EMI,1889.63,2024-01-25
TXN_000539,CUST_0013,Utility Bill,Phone,3931.16,2024-06-12
TXN_000540,CUST_0013,Dining,Cafe,754.6,2024-07-11
TXN_000541,CUST_0013,EMI,Personal Loan EMI,2623.35,2024-06-02
TXN_000542,CUST_0013,EMI,Car Loan EMI,1905.96,2024-08-01
TXN_000543,CUST_0013,Rent,Apartment Rent,1764.99,2024-06-18
TXN_000544,CUST_0013,Grocery,Organic Store,4237.2,2024-02-17
TXN_000545,CUST_0013,Rent,Apartment Rent,2131.5,2024-11-05
TXN_000546,CUST_0013,Travel,Airlines,6141.23,2024-12-09
TXN_000547,CUST_0013,Rent,Apartment Rent,3608.42,2024-06-19
TXN_000548,CUST_0013,Shopping,Electronics,1066.92,2024-04-07
TXN_000549,CUST_0013,Grocery,Wholesale Club,4997.86,2024-09-02
TXN_000550,CUST_0013,Investment,Stock Brokerage,2773.64,2024-06-13
TXN_000551,CUST_0013,Shopping,Home Decor,2336.59,2024-11-28
TXN_000552,CUST_0013,Utility Bill,Internet,1315.19,2024-09-19
TXN_000553,CUST_0013,Entertainment,Movie Theater,502.06,2024-08-28
TXN_000554,CUST_0013,Utility Bill,Water,1859.82,2024-07-30
TXN_000555,CUST_0013,Travel,International Travel,5981.77,2024-01-09
TXN_000556,CUST_0014,Salary Credit,Employer Direct Deposit,10008.38,2024-01-06
TXN_000557,CUST_0014,Salary Credit,Employer Direct Deposit,10008.38,2024-02-03
TXN_000558,CUST_0014,Salary Credit,Employer Direct Deposit,10008.38,2024-03-03
TXN_000559,CUST_0014,Salary Credit,Employer Direct Deposit,10008.38,2024-04-01
TXN_000560,CUST_0014,Salary Credit,Employer Direct Deposit,10008.38,2024-05-01
TXN_000561,CUST_0014,Salary Credit,Employer Direct Deposit,10008.38,2024-06-01
TXN_000562,CUST_0014,Salary Credit,Employer Direct Deposit,10008.38,2024-06-30
TXN_000563,CUST_0014,Salary Credit,Employer Direct Deposit,10008.38,2024-08-01
TXN_000564,CUST_0014,Salary Credit,Employer Direct Deposit,10008.38,2024-09-01
TXN_000565,CUST_0014,Salary Credit,Employer Direct Deposit,10008.38,2024-09-28
TXN_000566,CUST_0014,Salary Credit,Employer Direct Deposit,10008.38,2024-10-30
TXN_000567,CUST_0014,Salary Credit,Employer Direct Deposit,10008.38,2024-11-30
TXN_000568,CUST_0014,Utility Bill,Internet,3819.17,2024-09-07
TXN_000569,CUST_0014,Entertainment,Movie Theater,849.49,2024-06-29
TXN_000570,CUST_0014,EMI,Home Loan EMI,1720.79,2024-10-04
TXN_000571,CUST_0014,Travel,International Travel,6804.24,2024-12-08
TXN_000572,CUST_0014,Travel,Airlines,6771.85,2024-04-28
TXN_000573,CUST_0014,Grocery,Wholesale Club,763.64,2024-04-21
TXN_000574,CUST_0014,Rent,Office Rent,2853.51,2024-12-07
TXN_000575,CUST_0014,Entertainment,Gaming,2444.39,2024-01-04
TXN_000576,CUST_0014,Rent,Office Rent,2588.25,2024-05-20
TXN_000577,CUST_0014,Rent,Office Rent,3439.47,2024-12-11
TXN_000578,CUST_0014,Dining,Restaurant,544.01,2024-02-19
TXN_000579,CUST_0014,Rent,Apartment Rent,2859.34,2024-05-09
TXN_000580,CUST_0014,Utility Bill,Internet,3976.73,2024-02-10
TXN_000581,CUST_0014,Utility Bill,Phone,2300.4,2024-05-04
TXN_000582,CUST_0014,Investment,Fixed Deposit,8554.74,2024-11-30
TXN_000583,CUST_0014,Travel,Airlines,3141.92,2024-08-31
TXN_000584,CUST_0014,Travel,Airlines,844.95,2024-08-10
TXN_000585,CUST_0014,Utility Bill,Electricity,4475.01,2024-01-22
TXN_000586,CUST_0014,Investment,Stock Brokerage,7076.73,2024-10-17
TXN_000587,CUST_0014,Entertainment,Movie Theater,242.34,2024-02-08
TXN_000588,CUST_0014,Shopping,Online Marketplace,2821.91,2024-01-17
TXN_000589,CUST_0014,EMI,Car Loan EMI,1017.9,2024-03-14
TXN_000590,CUST_0014,Dining,Restaurant,1503.39,2024-10-15
TXN_000591,CUST_0015,Salary Credit,Employer Direct Deposit,13193.31,2024-01-06
TXN_000592,CUST_0015,Salary Credit,Employer Direct Deposit,13193.31,2024-02-04
TXN_000593,CUST_0015,Salary Credit,Employer Direct Deposit,13193.31,2024-03-03
TXN_000594,CUST_0015,Salary Credit,Employer Direct Deposit,13193.31,2024-04-03
TXN_000595,CUST_0015,Salary Credit,Employer Direct Deposit,13193.31,2024-05-05
TXN_000596,CUST_0015,Salary Credit,Employer Direct Deposit,13193.31,2024-05-31
TXN_000597,CUST_0015,Salary Credit,Employer Direct Deposit,13193.31,2024-07-04
TXN_000598,CUST_0015,Salary Credit,Employer Direct Deposit,13193.31,2024-08-03
TXN_000599,CUST_0015,Salary Credit,Employer Direct Deposit,13193.31,2024-08-28
TXN_000600,CUST_0015,Salary Credit,Employer Direct Deposit,13193.31,2024-10-01
TXN_000601,CUST_0015,Salary Credit,Employer Direct Deposit,13193.31,2024-11-01
TXN_000602,CUST_0015,Salary Credit,Employer Direct Deposit,13193.31,2024-11-28
TXN_000603,CUST_0015,Travel,Airlines,6741.66,2024-06-23
TXN_000604,CUST_0015,Dining,Cafe,157.83,2024-05-19
TXN_000605,CUST_0015,Entertainment,Movie Theater,1148.41,2024-10-10
TXN_000606,CUST_0015,Dining,Cafe,936.83,2024-10-26
TXN_000607,CUST_0015,Dining,Restaurant,3863.12,2024-05-31
TXN_000608,CUST_0015,Investment,Mutual Fund SIP,1965.1,2024-12-30
TXN_000609,CUST_0015,EMI,Personal Loan EMI,1401.75,2024-02-16
TXN_000610,CUST_0015,Travel,Travel Agency,6138.5,2024-02-22
TXN_000611,CUST_0015,EMI,Home Loan EMI,1622.11,2024-10-11
TXN_000612,CUST_0015,Rent,Office Rent,1268.86,2024-10-10
TXN_000613,CUST_0015,Grocery,Wholesale Club,2994.24,2024-06-15
TXN_000614,CUST_0015,Dining,Restaurant,1466.32,2024-07-17
TXN_000615,CUST_0015,Grocery,Wholesale Club,4506.67,2024-05-04
TXN_000616,CUST_0015,Rent,Apartment Rent,1508.51,2024-05-17
TXN_000617,CUST_0015,Shopping,Baby Store,2470.69,2024-02-02
TXN_000618,CUST_0015,EMI,Car Loan EMI,1249.38,2024-02-09
TXN_000619,CUST_0015,Utility Bill,Internet,4721.67,2024-11-16
TXN_000620,CUST_0015,Entertainment,Gaming,3087.18,2024-08-22
TXN_000621,CUST_0015,Grocery,Supermarket,1530.24,2024-07-21
TXN_000622,CUST_0015,Utility Bill,Phone,4022.34,2024-06-17
TXN_000623,CUST_0015,Entertainment,Movie Theater,2158.77,2024-11-29
TXN_000624,CUST_0015,EMI,Car Loan EMI,2868.2,2024-04-12
TXN_000625,CUST_0016,Salary Credit,Employer Direct Deposit,14574.9,2024-01-03
TXN_000626,CUST_0016,Salary Credit,Employer Direct Deposit,14574.9,2024-02-02
TXN_000627,CUST_0016,Salary Credit,Employer Direct Deposit,14574.9,2024-03-06
TXN_000628,CUST_0016,Salary Credit,Employer Direct Deposit,14574.9,2024-04-05
TXN_000629,CUST_0016,Salary Credit,Employer Direct Deposit,14574.9,2024-05-05
TXN_000630,CUST_0016,Salary Credit,Employer Direct Deposit,14574.9,2024-06-02
TXN_000631,CUST_0016,Salary Credit,Employer Direct Deposit,14574.9,2024-07-03
TXN_000632,CUST_0016,Salary Credit,Employer Direct Deposit,14574.9,2024-07-30
TXN_000633,CUST_0016,Salary Credit,Employer Direct Deposit,14574.9,2024-08-30
TXN_000634,CUST_0016,Salary Credit,Employer Direct Deposit,14574.9,2024-09-30
TXN_000635,CUST_0016,Salary Credit,Employer Direct Deposit,14574.9,2024-10-29
TXN_000636,CUST_0016,Salary Credit,Employer Direct Deposit,14574.9,2024-11-29
TXN_000637,CUST_0016,Utility Bill,Electricity,4661.02,2024-04-12
TXN_000638,CUST_0016,Rent,Apartment Rent,2650.3,2024-08-24
TXN_000639,CUST_0016,Investment,SIP Investment,8397.18,2024-02-05
TXN_000640,CUST_0016,Dining,Food Delivery,2501.52,2024-11-20
TXN_000641,CUST_0016,Shopping,Fashion,1270.88,2024-03-19
TXN_000642,CUST_0016,Dining,Cafe,379.09,2024-11-02
TXN_000643,CUST_0016,Entertainment,Gaming,2010.02,2024-09-16
TXN_000644,CUST_0016,Dining,Food Delivery,193.46,2024-07-03
TXN_000645,CUST_0016,Rent,Apartment Rent,1744.69,2024-12-06
TXN_000646,CUST_0016,Utility Bill,Water,3238.53,2024-01-23
TXN_000647,CUST_0016,Dining,Cafe,4828.93,2024-08-08
TXN_000648,CUST_0016,Grocery,Supermarket,502.05,2024-04-23
TXN_000649,CUST_0016,Rent,Apartment Rent,2173.4,2024-12-13
TXN_000650,CUST_0016,Rent,Apartment Rent,1073.69,2024-02-23
TXN_000651,CUST_0016,Shopping,Home Decor,4603.53,2024-02-13
TXN_000652,CUST_0016,Grocery,Wholesale Club,716.96,2024-06-08
TXN_000653,CUST_0016,Utility Bill,Phone,3923.51,2024-09-23
TXN_000654,CUST_0016,Entertainment,Movie Theater,2386.05,2024-08-12
TXN_000655,CUST_0016,Entertainment,Movie Theater,345.2,2024-01-23
TXN_000656,CUST_0016,Grocery,Supermarket,4247.41,2024-11-27
TXN_000657,CUST_0016,Grocery,Wholesale Club,4002.25,2024-05-04
TXN_000658,CUST_0016,Rent,Apartment Rent,1992.97,2024-08-06
TXN_000659,CUST_0016,Entertainment,Streaming Service,3990.8,2024-11-18
TXN_000660,CUST_0016,EMI,Home Loan EMI,1580.34,2024-01-15
TXN_000661,CUST_0016,Investment,SIP Investment,4193.94,2024-12-26
TXN_000662,CUST_0016,Investment,Stock Brokerage,7185.72,2024-02-02
TXN_000663,CUST_0016,Grocery,Wholesale Club,942.93,2024-06-15
TXN_000664,CUST_0016,Investment,SIP Investment,6871.66,2024-09-07
TXN_000665,CUST_0016,Rent,Office Rent,2833.93,2024-10-27
TXN_000666,CUST_0016,Grocery,Organic Store,1766.4,2024-08-22
TXN_000667,CUST_0017,Salary Credit,Employer Direct Deposit,11083.07,2024-01-03
TXN_000668,CUST_0017,Salary Credit,Employer Direct Deposit,11083.07,2024-02-04
TXN_000669,CUST_0017,Salary Credit,Employer Direct Deposit,11083.07,2024-03-05
TXN_000670,CUST_0017,Salary Credit,Employer Direct Deposit,11083.07,2024-03-31
